id,analyzed_post_id,text,sentiment,confidence,created_at,updated_at
11711,4867,happy saint,positive,0.744971,2014-03-22 23:35:15 UTC,2014-03-22 23:35:15 UTC
11712,4867,patrick,positive,0.744971,2014-03-22 23:35:15 UTC,2014-03-22 23:35:15 UTC
11713,4867,friends,positive,0.744971,2014-03-22 23:35:15 UTC,2014-03-22 23:35:15 UTC
11714,4868,Kirby Kam,positive,0.473948,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11715,4868,Live feed,positive,0.473948,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11716,4868,St. Patrick,positive,0.473948,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11717,4868,Jazz game,positive,0.473948,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11718,4868,kmengert,positive,0.473948,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11719,4870,New York,positive,0.229845,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11720,4870,springbreak,positive,0.229845,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11721,4870,travel,positive,0.229845,2014-03-22 23:35:16 UTC,2014-03-22 23:35:16 UTC
11722,4871,place,positive,0.683425,2014-03-22 23:35:17 UTC,2014-03-22 23:35:17 UTC
11723,4872,housing preferences,negative,-0.277807,2014-03-22 23:35:17 UTC,2014-03-22 23:35:17 UTC
11724,4872,housing choices,negative,-0.277807,2014-03-22 23:35:17 UTC,2014-03-22 23:35:17 UTC
11725,4872,sooner,negative,-0.277807,2014-03-22 23:35:17 UTC,2014-03-22 23:35:17 UTC
11726,4874,cool kids,positive,0.725138,2014-03-22 23:35:17 UTC,2014-03-22 23:35:17 UTC
11727,4874,game,positive,0.725138,2014-03-22 23:35:17 UTC,2014-03-22 23:35:17 UTC
11728,4875,life,positive,0.332338,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11729,4875,Hope,positive,0.57126,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11730,4876,Austrian boys,positive,0.351736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11731,4876,Goosee,positive,0.351736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11732,4876,Tasha,positive,0.351736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11733,4876,damn,positive,0.351736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11734,4876,bottle,positive,0.351736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11735,4876,German,positive,0.351736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11736,4877,tremendous leadership,positive,0.861337,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11737,4877,awesome evening,positive,0.897527,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11738,4877,exemplary focus,positive,0.353736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11739,4877,compassion,positive,0.897527,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11740,4877,insight,positive,0.897527,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11741,4877,opportunity,positive,0.861337,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11742,4877,individuals,positive,0.353736,2014-03-22 23:35:18 UTC,2014-03-22 23:35:18 UTC
11743,4878,exposes,negative,-0.405441,2014-03-22 23:35:19 UTC,2014-03-22 23:35:19 UTC
11744,4878,midriff,negative,-0.405441,2014-03-22 23:35:19 UTC,2014-03-22 23:35:19 UTC
11745,4879,nail story,positive,0.294187,2014-03-22 23:35:19 UTC,2014-03-22 23:35:19 UTC
11746,4879,Snapchat,positive,0.294187,2014-03-22 23:35:19 UTC,2014-03-22 23:35:19 UTC
11747,4881,cokes bye,negative,-0.882865,2014-03-22 23:35:22 UTC,2014-03-22 23:35:22 UTC
11748,4882,God people,negative,-0.622244,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11749,4882,north campus,negative,-0.622244,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11750,4883,spencer pratt,negative,-0.56148,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11751,4883,idk,negative,-0.56148,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11752,4883,different people,negative,-0.56148,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11753,4884,home,negative,-0.207262,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11754,4884,Wish,negative,-0.207262,2014-03-22 23:35:23 UTC,2014-03-22 23:35:23 UTC
11755,4886,public service,negative,-0.41518,2014-03-22 23:35:24 UTC,2014-03-22 23:35:24 UTC
11756,4886,self,negative,-0.41518,2014-03-22 23:35:24 UTC,2014-03-22 23:35:24 UTC
11757,4886,CGIU,positive,0.238557,2014-03-22 23:35:24 UTC,2014-03-22 23:35:24 UTC
11758,4888,chelssmyers,positive,0.727352,2014-03-22 23:35:46 UTC,2014-03-22 23:35:46 UTC
11759,4888,lololol,positive,0.727352,2014-03-22 23:35:46 UTC,2014-03-22 23:35:46 UTC
11760,4889,cause,negative,-0.606662,2014-03-22 23:35:46 UTC,2014-03-22 23:35:46 UTC
11761,4889,self,negative,-0.606662,2014-03-22 23:35:46 UTC,2014-03-22 23:35:46 UTC
11762,4889,world,negative,-0.606662,2014-03-22 23:35:46 UTC,2014-03-22 23:35:46 UTC
11763,4889,CGIU,negative,-0.606662,2014-03-22 23:35:46 UTC,2014-03-22 23:35:46 UTC
11764,4890,beautiful weather,positive,0.822226,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11765,4890,Arizona,positive,0.822226,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11766,4891,humanity,positive,0.471559,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11767,4891,SenJohnMcCain,positive,0.518177,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11768,4891,CGIU,positive,0.518177,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11769,4892,Pop Culture Paradise,positive,0.483303,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11770,4892,StarWars figures,negative,-0.3346,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11771,4892,Comics,positive,0.483303,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11772,4892,popculturetempe,positive,0.483303,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11773,4892,http://t.co/v8LZh0seer,positive,0.483303,2014-03-22 23:35:47 UTC,2014-03-22 23:35:47 UTC
11774,4893,CGIU talk themes,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11775,4893,personal stories,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11776,4893,commonalities,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11777,4893,context,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11778,4893,future,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11779,4893,world,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11780,4893,power,positive,0.784822,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11781,4894,hot stuff,negative,-0.761974,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11782,4894,miss,negative,-0.761974,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11783,4895,Key Generation,positive,0.39939,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11784,4895,role models,positive,0.39939,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11785,4895,Mentorship,positive,0.231792,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11786,4895,STEM,positive,0.231792,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11787,4895,shreebose,positive,0.428477,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11788,4895,access,positive,0.231792,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11789,4895,CGIU,positive,0.238557,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11790,4895,addresses,positive,0.39939,2014-03-22 23:35:48 UTC,2014-03-22 23:35:48 UTC
11791,4897,manal_alsharif Thank,positive,0.8743,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11792,4897,people,positive,0.311024,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11793,4897,life,positive,0.311024,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11794,4897,Manal.,positive,0.201077,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11795,4897,CGIU,positive,0.201077,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11796,4899,STEM,positive,0.405218,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11797,4899,billclinton,positive,0.405218,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11798,4899,women,positive,0.405218,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11799,4899,CGIU,positive,0.405218,2014-03-22 23:35:49 UTC,2014-03-22 23:35:49 UTC
11800,4900,gender bias,negative,-0.210991,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11801,4900,future,negative,-0.210991,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11802,4901,lab report,negative,-0.377067,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11803,4902,Manal Alsharif,positive,0.533825,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11804,4902,personal story,positive,0.533825,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11805,4902,power,positive,0.533825,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11806,4902,CGIU,positive,0.533825,2014-03-22 23:35:50 UTC,2014-03-22 23:35:50 UTC
11807,4903,women,negative,-0.42374,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11808,4903,rights,negative,-0.42374,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11809,4903,conversation,negative,-0.609143,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11810,4903,Clinton,negative,-0.609143,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11811,4904,asu diversion rate,positive,0.805529,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11812,4904,ZeroWasteASU,positive,0.805529,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11813,4904,CGIU,positive,0.805529,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11814,4904,99.1,positive,0.805529,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11816,4905,Clinton,negative,-0.225706,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11817,4905,CGIU2014,negative,-0.225706,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11818,4906,cultural inequalities,negative,-0.348911,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11819,4906,panelists,negative,-0.348911,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11820,4906,clinton,negative,-0.348911,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11821,4906,gender,negative,-0.348911,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11822,4906,hard,negative,-0.348911,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11823,4906,CGIU,positive,0.238557,2014-03-22 23:35:51 UTC,2014-03-22 23:35:51 UTC
11824,4907,greatest challenge humanity,positive,0.71706,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11825,4907,technology address climate,positive,0.71706,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11826,4907,question,positive,0.71706,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11827,4907,change,positive,0.71706,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11828,4907,CGIU2014,positive,0.238557,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11829,4908,bill clinton,positive,0.536078,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11830,4908,CGIU,positive,0.238557,2014-03-22 23:35:52 UTC,2014-03-22 23:35:52 UTC
11831,4909,Huge problem,negative,-0.335047,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11832,4909,STEM fields,negative,-0.335047,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11833,4909,women,negative,-0.335047,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11834,4911,GPA,negative,-0.236539,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11835,4911,freshman,negative,-0.220657,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11836,4911,amp,positive,0.276884,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11837,4911,college,negative,-0.236539,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11838,4912,Lol cheers,positive,0.684979,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11839,4912,freakin weekend,positive,0.684979,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11840,4912,house party,negative,-0.701927,2014-03-22 23:35:53 UTC,2014-03-22 23:35:53 UTC
11841,4913,Kevin Durant,positive,0.272995,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11842,4913,EASE,positive,0.272995,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11843,4914,new favorite people,positive,0.820204,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11844,4914,guys,positive,0.820204,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11845,4914,KarraLabom,positive,0.820204,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11846,4915,ACDC,positive,0.620196,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11847,4915,Drunk,positive,0.620196,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11848,4915,bed,positive,0.620196,2014-03-22 23:35:54 UTC,2014-03-22 23:35:54 UTC
11849,4916,KaityLadwig,negative,-0.350297,2014-03-22 23:35:55 UTC,2014-03-22 23:35:55 UTC
11850,4917,aggressive minorities,positive,0.585489,2014-03-22 23:35:55 UTC,2014-03-22 23:35:55 UTC
11851,4917,manal_alsharif,positive,0.585489,2014-03-22 23:35:55 UTC,2014-03-22 23:35:55 UTC
11852,4919,gym,positive,0.325129,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11853,4919,Shoutout,positive,0.325129,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11854,4919,people,positive,0.325129,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11855,4919,work,positive,0.325129,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11856,4920,country,negative,-0.376995,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11857,4920,America,positive,0.758891,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11858,4920,internet,positive,0.758891,2014-03-22 23:35:56 UTC,2014-03-22 23:35:56 UTC
11859,4921,cgiu,positive,0.238557,2014-03-22 23:35:59 UTC,2014-03-22 23:35:59 UTC
11860,4922,KarraLabom,positive,0.789499,2014-03-22 23:35:59 UTC,2014-03-22 23:35:59 UTC
11861,4925,Snowden,positive,0.474152,2014-03-22 23:36:00 UTC,2014-03-22 23:36:00 UTC
11862,4925,villain,positive,0.474152,2014-03-22 23:36:00 UTC,2014-03-22 23:36:00 UTC
11863,4925,hero,positive,0.474152,2014-03-22 23:36:00 UTC,2014-03-22 23:36:00 UTC
11864,4926,Fuck,negative,-0.797246,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11865,4927,Daisy,negative,-0.831144,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11866,4927,garbage,negative,-0.831144,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11867,4928,god,positive,0.306411,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11868,4929,McCain,negative,-0.779014,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11869,4929,congress,negative,-0.779014,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11870,4929,awareness,negative,-0.779015,2014-03-22 23:36:01 UTC,2014-03-22 23:36:01 UTC
11871,4930,John McCane,negative,-0.866568,2014-03-22 23:36:02 UTC,2014-03-22 23:36:02 UTC
11872,4930,sleep,negative,-0.866568,2014-03-22 23:36:02 UTC,2014-03-22 23:36:02 UTC
11873,4930,president,negative,-0.866568,2014-03-22 23:36:02 UTC,2014-03-22 23:36:02 UTC
11874,4930,baby..as,negative,-0.866568,2014-03-22 23:36:02 UTC,2014-03-22 23:36:02 UTC
11875,4934,Native American,positive,0.6542,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11876,4934,commitment,positive,0.6542,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11877,4934,person,positive,0.6542,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11878,4934,Action,positive,0.6542,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11879,4935,boyfriend,positive,0.754054,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11880,4935,guys,positive,0.754054,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11881,4935,friends,positive,0.371225,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11882,4935,whycantwebefriends,negative,-0.467096,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11883,4936,YouTube video,positive,0.777183,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11884,4936,ice cream,positive,0.777183,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11885,4936,loving Phoenix,positive,0.777183,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11886,4936,tea,positive,0.777183,2014-03-22 23:36:03 UTC,2014-03-22 23:36:03 UTC
11887,4937,righteousness,negative,-0.324661,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11888,4937,reward,negative,-0.324661,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11889,4937,Father,negative,-0.324661,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11890,4937,hearts,negative,-0.309858,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11891,4937,heaven,negative,-0.324661,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11892,4937,people,negative,-0.324661,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11893,4938,Date Night,positive,0.653113,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11894,4939,quarter,negative,-0.208355,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11895,4939,night,negative,-0.208354,2014-03-22 23:36:04 UTC,2014-03-22 23:36:04 UTC
11896,4940,yoga,positive,0.86656,2014-03-22 23:36:05 UTC,2014-03-22 23:36:05 UTC
11897,4940,bike,positive,0.86656,2014-03-22 23:36:05 UTC,2014-03-22 23:36:05 UTC
11898,4941,new addiction,negative,-0.24055,2014-03-22 23:36:05 UTC,2014-03-22 23:36:05 UTC
11899,4941,swim,positive,0.401361,2014-03-22 23:36:05 UTC,2014-03-22 23:36:05 UTC
11900,4941,Time,positive,0.401361,2014-03-22 23:36:05 UTC,2014-03-22 23:36:05 UTC
11901,4943,bike ride,positive,0.459201,2014-03-22 23:36:06 UTC,2014-03-22 23:36:06 UTC
11902,4943,join,positive,0.459201,2014-03-22 23:36:06 UTC,2014-03-22 23:36:06 UTC
11903,4944,fresh new faces,positive,0.465575,2014-03-22 23:36:06 UTC,2014-03-22 23:36:06 UTC
11904,4945,greatest science class,positive,0.609036,2014-03-22 23:36:06 UTC,2014-03-22 23:36:06 UTC
11905,4945,hrs,negative,-0.290522,2014-03-22 23:36:06 UTC,2014-03-22 23:36:06 UTC
11906,4945,nerd,positive,0.609036,2014-03-22 23:36:06 UTC,2014-03-22 23:36:06 UTC
11907,4946,Thom S. Rainer,positive,0.432019,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11908,4946,church member,positive,0.432019,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11909,4946,time,positive,0.485824,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11910,4946,meaning,negative,-0.591197,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11911,4946,churches,negative,-0.591197,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11912,4946,members,negative,-0.591197,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11913,4946,membership,negative,-0.591197,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11914,4947,walking shoes,positive,0.879942,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11915,4947,Thank God,positive,0.879942,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11916,4947,good pair,positive,0.879942,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11917,4948,nights,positive,0.288223,2014-03-22 23:36:07 UTC,2014-03-22 23:36:07 UTC
11918,4949,Hayden,negative,-0.639401,2014-03-22 23:36:08 UTC,2014-03-22 23:36:08 UTC
11919,4950,huge shout,positive,0.683609,2014-03-22 23:36:08 UTC,2014-03-22 23:36:08 UTC
11920,4950,Local Affairs Director,positive,0.683609,2014-03-22 23:36:08 UTC,2014-03-22 23:36:08 UTC
11921,4950,amazing Community,positive,0.683609,2014-03-22 23:36:08 UTC,2014-03-22 23:36:08 UTC
11922,4950,hard work,negative,-0.491207,2014-03-22 23:36:08 UTC,2014-03-22 23:36:08 UTC
11923,4951,Lawrence Krauss,positive,0.33319,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11924,4951,Richard Dawkins,negative,-0.587144,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11925,4951,Paul Desi,positive,0.347202,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11926,4951,Bonus,positive,0.382862,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11927,4951,ta,positive,0.347202,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11928,4951,Symposium,positive,0.382862,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11929,4951,professor,positive,0.33319,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11930,4951,student,positive,0.382862,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11931,4951,class,positive,0.557839,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11932,4951,tickets,positive,0.382862,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11933,4952,chicken,positive,0.352728,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11934,4952,papers,positive,0.352728,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11935,4953,time flys,negative,-0.249425,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11936,4953,ASU,negative,-0.249425,2014-03-22 23:36:09 UTC,2014-03-22 23:36:09 UTC
11937,4955,Senior fever katanya,negative,-0.728341,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11938,4955,Good job Hayda,positive,0.625354,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11939,4955,Sorry MARA,negative,-0.728341,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11940,4955,bad student,negative,-0.626283,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11941,4955,college life,negative,-0.592239,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11942,4955,goodbye,negative,-0.592239,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11943,4955,homework,negative,-0.781425,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11944,4955,semester,negative,-0.592239,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11945,4955,Dean,negative,-0.592239,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11946,4955,class,negative,-0.781425,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11947,4957,lesions,negative,-0.351934,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11948,4957,track,negative,-0.351934,2014-03-22 23:36:10 UTC,2014-03-22 23:36:10 UTC
11949,4959,tt,positive,0.248902,2014-03-22 23:36:11 UTC,2014-03-22 23:36:11 UTC
11950,4961,excellent,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11951,4961,Job Interview,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11952,4961,Muscles,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11953,4961,Workout,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11954,4961,BodyBuilding,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11955,4961,Dedication,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11956,4961,Aesthetic,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11957,4961,Motivation,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11958,4961,Persian,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11959,4961,Ig_fitness_freaks,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11960,4961,fitnessshoutout,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11961,4961,Instagood,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11962,4961,Fitness_shouts,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11963,4961,bodesquad,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11964,4961,Fitness,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11965,4961,FitFam,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11966,4961,TeamFitness,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11967,4961,Health,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11968,4961,InstagramFitness,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11969,4961,PicOfTheDay,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11970,4961,Fitspo,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11971,4961,IgFitness,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11972,4961,FitnessFreak,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11973,4961,Peace,positive,0.531898,2014-03-22 23:36:12 UTC,2014-03-22 23:36:12 UTC
11974,4963,birthday,positive,0.534588,2014-03-22 23:36:13 UTC,2014-03-22 23:36:13 UTC
